suite,benchmark,benchmarkId,createdPromises,createdPromisesAst,inlinedPromises
shootout,nbody_2,shootout/nbody_2,192028,132012,0
shootout,nbody_2,shootout/nbody_2,192028,132012,0
shootout,nbody_2,shootout/nbody_2,192028,132012,0
shootout,nbody_2,shootout/nbody_2,192028,132012,0
shootout,mandelbrot_noout,shootout/mandelbrot_noout,2028,402,0
shootout,mandelbrot_noout,shootout/mandelbrot_noout,2014,402,0
shootout,mandelbrot_noout,shootout/mandelbrot_noout,2004,402,0
shootout,mandelbrot_noout,shootout/mandelbrot_noout,2004,402,0
shootout,mandelbrot_noout,shootout/mandelbrot_noout,2004,402,0
shootout,mandelbrot_noout,shootout/mandelbrot_noout,2004,402,0
shootout,mandelbrot_noout,shootout/mandelbrot_noout,2004,402,0
shootout,mandelbrot_noout,shootout/mandelbrot_noout,2004,402,0
shootout,mandelbrot_noout,shootout/mandelbrot_noout,2004,402,0
shootout,mandelbrot_noout,shootout/mandelbrot_noout,2004,402,0
shootout,mandelbrot_noout,shootout/mandelbrot_noout,2004,402,0
shootout,mandelbrot_noout,shootout/mandelbrot_noout,2004,402,0
shootout,mandelbrot_noout,shootout/mandelbrot_noout,2004,402,0
shootout,mandelbrot_noout,shootout/mandelbrot_noout,2004,402,0
shootout,mandelbrot_noout,shootout/mandelbrot_noout,2004,402,0
shootout,spectralnorm_alt_3,shootout/spectralnorm_alt_3,31,15,0
shootout,spectralnorm_alt_3,shootout/spectralnorm_alt_3,15,5,0
shootout,spectralnorm_alt_3,shootout/spectralnorm_alt_3,12,5,0
shootout,spectralnorm_alt_3,shootout/spectralnorm_alt_3,12,5,0
shootout,spectralnorm_alt_3,shootout/spectralnorm_alt_3,12,5,0
shootout,spectralnorm_alt_3,shootout/spectralnorm_alt_3,12,5,0
shootout,spectralnorm_alt_3,shootout/spectralnorm_alt_3,12,5,0
shootout,spectralnorm_alt_3,shootout/spectralnorm_alt_3,12,5,0
shootout,spectralnorm_alt_3,shootout/spectralnorm_alt_3,12,5,0
shootout,spectralnorm_alt_3,shootout/spectralnorm_alt_3,12,5,0
shootout,spectralnorm_alt_3,shootout/spectralnorm_alt_3,12,5,0
shootout,spectralnorm_alt_3,shootout/spectralnorm_alt_3,12,5,0
shootout,spectralnorm_alt_3,shootout/spectralnorm_alt_3,12,5,0
shootout,spectralnorm_alt_3,shootout/spectralnorm_alt_3,12,5,0
shootout,spectralnorm_alt_3,shootout/spectralnorm_alt_3,12,5,0
simple,matrix-for,simple/matrix-for,3,0,0
simple,matrix-for,simple/matrix-for,3,0,0
simple,matrix-for,simple/matrix-for,0,0,0
simple,matrix-for,simple/matrix-for,0,0,0
simple,matrix-for,simple/matrix-for,0,0,0
simple,matrix-for,simple/matrix-for,0,0,0
simple,matrix-for,simple/matrix-for,0,0,0
simple,matrix-for,simple/matrix-for,0,0,0
simple,matrix-for,simple/matrix-for,0,0,0
simple,matrix-for,simple/matrix-for,0,0,0
simple,matrix-for,simple/matrix-for,0,0,0
simple,matrix-for,simple/matrix-for,0,0,0
simple,matrix-for,simple/matrix-for,0,0,0
simple,matrix-for,simple/matrix-for,0,0,0
simple,matrix-for,simple/matrix-for,0,0,0
shootout,spectralnorm_alt_2,shootout/spectralnorm_alt_2,805,535,0
shootout,spectralnorm_alt_2,shootout/spectralnorm_alt_2,775,525,0
shootout,spectralnorm_alt_2,shootout/spectralnorm_alt_2,772,525,0
shootout,spectralnorm_alt_2,shootout/spectralnorm_alt_2,772,525,0
shootout,spectralnorm_alt_2,shootout/spectralnorm_alt_2,772,525,0
shootout,spectralnorm_alt_2,shootout/spectralnorm_alt_2,772,525,0
shootout,spectralnorm_alt_2,shootout/spectralnorm_alt_2,772,525,0
shootout,spectralnorm_alt_2,shootout/spectralnorm_alt_2,772,525,0
shootout,spectralnorm_alt_2,shootout/spectralnorm_alt_2,772,525,0
shootout,spectralnorm_alt_2,shootout/spectralnorm_alt_2,772,525,0
shootout,spectralnorm_alt_2,shootout/spectralnorm_alt_2,772,525,0
shootout,spectralnorm_alt_2,shootout/spectralnorm_alt_2,772,525,0
shootout,spectralnorm_alt_2,shootout/spectralnorm_alt_2,772,525,0
shootout,spectralnorm_alt_2,shootout/spectralnorm_alt_2,772,525,0
shootout,spectralnorm_alt_2,shootout/spectralnorm_alt_2,772,525,0
shootout,fasta_naive,shootout/fasta_naive,53357,0,0
shootout,fasta_naive,shootout/fasta_naive,10694,0,0
shootout,fasta_naive,shootout/fasta_naive,10,0,0
shootout,fasta_naive,shootout/fasta_naive,0,0,0
shootout,fasta_naive,shootout/fasta_naive,0,0,0
shootout,fasta_naive,shootout/fasta_naive,0,0,0
shootout,fasta_naive,shootout/fasta_naive,0,0,0
shootout,fasta_naive,shootout/fasta_naive,0,0,0
shootout,fasta_naive,shootout/fasta_naive,0,0,0
shootout,fasta_naive,shootout/fasta_naive,0,0,0
shootout,fasta_naive,shootout/fasta_naive,0,0,0
shootout,fasta_naive,shootout/fasta_naive,0,0,0
shootout,fasta_naive,shootout/fasta_naive,0,0,0
shootout,fasta_naive,shootout/fasta_naive,0,0,0
shootout,fasta_naive,shootout/fasta_naive,0,0,0
shootout,mandelbrot_noout_naive,shootout/mandelbrot_noout_naive,17,2,0
shootout,mandelbrot_noout_naive,shootout/mandelbrot_noout_naive,17,2,0
shootout,mandelbrot_noout_naive,shootout/mandelbrot_noout_naive,4,2,0
shootout,mandelbrot_noout_naive,shootout/mandelbrot_noout_naive,4,2,0
shootout,mandelbrot_noout_naive,shootout/mandelbrot_noout_naive,4,2,0
shootout,mandelbrot_noout_naive,shootout/mandelbrot_noout_naive,4,2,0
shootout,mandelbrot_noout_naive,shootout/mandelbrot_noout_naive,4,2,0
shootout,mandelbrot_noout_naive,shootout/mandelbrot_noout_naive,4,2,0
shootout,mandelbrot_noout_naive,shootout/mandelbrot_noout_naive,4,2,0
shootout,mandelbrot_noout_naive,shootout/mandelbrot_noout_naive,4,2,0
shootout,mandelbrot_noout_naive,shootout/mandelbrot_noout_naive,4,2,0
shootout,mandelbrot_noout_naive,shootout/mandelbrot_noout_naive,4,2,0
shootout,mandelbrot_noout_naive,shootout/mandelbrot_noout_naive,4,2,0
shootout,mandelbrot_noout_naive,shootout/mandelbrot_noout_naive,4,2,0
shootout,mandelbrot_noout_naive,shootout/mandelbrot_noout_naive,4,2,0
real_thing,flexclust,real_thing/flexclust,5962554,2428671,0
real_thing,flexclust,real_thing/flexclust,5961152,2428054,0
real_thing,flexclust,real_thing/flexclust,5961005,2427967,0
real_thing,flexclust,real_thing/flexclust,5960897,2427953,0
real_thing,flexclust,real_thing/flexclust,5960874,2427953,0
real_thing,flexclust,real_thing/flexclust,5960874,2427953,0
real_thing,flexclust,real_thing/flexclust,5960874,2427953,0
real_thing,flexclust,real_thing/flexclust,5960874,2427953,0
real_thing,flexclust,real_thing/flexclust,5960874,2427953,0
real_thing,flexclust,real_thing/flexclust,5960874,2427953,0
real_thing,flexclust,real_thing/flexclust,5960874,2427953,0
real_thing,flexclust,real_thing/flexclust,5960874,2427953,0
real_thing,flexclust,real_thing/flexclust,5960874,2427953,0
real_thing,flexclust,real_thing/flexclust,5960874,2427953,0
real_thing,flexclust,real_thing/flexclust,5960874,2427953,0
