type,package,filename,lazy-1,lazy-2,strict
example,googleCloudVisionR,gcv_get_available_feature_types,TRUE,TRUE,TRUE
example,googleCloudVisionR,gcv_get_image_annotations,TRUE,TRUE,TRUE
example,googleCloudVisionR,gcv_get_raw_response,TRUE,TRUE,TRUE
example,googleLanguageR,gl_auth,TRUE,TRUE,TRUE
example,googleLanguageR,gl_nlp,TRUE,TRUE,TRUE
example,googleLanguageR,gl_speech,TRUE,TRUE,TRUE
example,googleLanguageR,gl_speech_op,TRUE,TRUE,TRUE
example,googleLanguageR,gl_talk,TRUE,TRUE,TRUE
example,googleLanguageR,gl_talk_player,TRUE,TRUE,TRUE
example,googleLanguageR,gl_translate,TRUE,TRUE,TRUE
example,googleLanguageR,gl_translate_detect,TRUE,TRUE,TRUE
example,googleLanguageR,gl_translate_languages,TRUE,TRUE,TRUE
example,googlePolylines,decode,TRUE,TRUE,TRUE
example,googlePolylines,encode,TRUE,TRUE,TRUE
example,googlePolylines,encodeCoordinates,TRUE,TRUE,TRUE
example,googlePolylines,geometryRow,TRUE,TRUE,TRUE
example,googlePolylines,polyline_wkt,TRUE,TRUE,TRUE
example,googlePolylines,sfencode-package,TRUE,TRUE,TRUE
example,googlePolylines,wkt_polyline,TRUE,TRUE,TRUE
example,googleVis,Andrew,TRUE,TRUE,TRUE
example,googleVis,Cairo,TRUE,TRUE,TRUE
example,googleVis,Cats,TRUE,TRUE,TRUE
example,googleVis,CityPopularity,TRUE,TRUE,TRUE
example,googleVis,Exports,TRUE,TRUE,TRUE
example,googleVis,Fruits,TRUE,TRUE,TRUE
example,googleVis,OpenClose,TRUE,TRUE,TRUE
example,googleVis,Population,TRUE,TRUE,TRUE
example,googleVis,Regions,TRUE,TRUE,TRUE
example,googleVis,Stock,TRUE,TRUE,TRUE
example,googleVis,createGoogleGadget,TRUE,FALSE,FALSE
example,googleVis,dino,TRUE,TRUE,TRUE
example,googleVis,googleVis-package,TRUE,TRUE,TRUE
example,googleVis,gvisAnnotatedTimeLine,TRUE,TRUE,TRUE
example,googleVis,gvisAnnotationChart,TRUE,TRUE,TRUE
example,googleVis,gvisAreaChart,TRUE,TRUE,TRUE
example,googleVis,gvisBarChart,TRUE,TRUE,TRUE
example,googleVis,gvisBubbleChart,TRUE,TRUE,TRUE
example,googleVis,gvisCalendar,TRUE,TRUE,TRUE
example,googleVis,gvisCandlestickChart,TRUE,TRUE,TRUE
example,googleVis,gvisColumnChart,TRUE,TRUE,TRUE
example,googleVis,gvisComboChart,TRUE,TRUE,TRUE
example,googleVis,gvisGauge,TRUE,TRUE,TRUE
example,googleVis,gvisGeoChart,TRUE,TRUE,TRUE
example,googleVis,gvisGeoMap,TRUE,TRUE,TRUE
example,googleVis,gvisHistogram,TRUE,TRUE,TRUE
example,googleVis,gvisLineChart,TRUE,TRUE,TRUE
example,googleVis,gvisMap,TRUE,TRUE,TRUE
example,googleVis,gvisMerge,TRUE,TRUE,TRUE
example,googleVis,gvisMethods,TRUE,FALSE,FALSE
example,googleVis,gvisMotionChart,TRUE,TRUE,TRUE
example,googleVis,gvisOrgChart,TRUE,TRUE,TRUE
example,googleVis,gvisPieChart,TRUE,TRUE,TRUE
example,googleVis,gvisSankey,TRUE,TRUE,TRUE
example,googleVis,gvisScatterChart,TRUE,TRUE,TRUE
example,googleVis,gvisSteppedAreaChart,TRUE,TRUE,TRUE
example,googleVis,gvisTable,TRUE,TRUE,TRUE
example,googleVis,gvisTimeline,TRUE,TRUE,TRUE
example,googleVis,gvisTreeMap,TRUE,TRUE,TRUE
example,googleVis,gvisWordTree,TRUE,TRUE,TRUE
example,googleVis,renderGvis,TRUE,TRUE,TRUE
example,googledrive,as_dribble,TRUE,TRUE,TRUE
example,googledrive,as_id,TRUE,TRUE,TRUE
example,googledrive,as_shared_drive,TRUE,TRUE,TRUE
example,googledrive,dribble-checks,TRUE,TRUE,TRUE
example,googledrive,drive_about,TRUE,TRUE,TRUE
example,googledrive,drive_auth,TRUE,TRUE,TRUE
example,googledrive,drive_auth_configure,TRUE,TRUE,TRUE
example,googledrive,drive_browse,TRUE,TRUE,TRUE
example,googledrive,drive_cp,TRUE,TRUE,TRUE
example,googledrive,drive_create,TRUE,TRUE,TRUE
example,googledrive,drive_deauth,TRUE,TRUE,TRUE
example,googledrive,drive_download,TRUE,TRUE,TRUE
example,googledrive,drive_endpoints,TRUE,TRUE,TRUE
example,googledrive,drive_examples,TRUE,TRUE,TRUE
example,googledrive,drive_extension,TRUE,TRUE,TRUE
example,googledrive,drive_fields,TRUE,TRUE,TRUE
example,googledrive,drive_find,TRUE,TRUE,TRUE
example,googledrive,drive_get,TRUE,TRUE,TRUE
example,googledrive,drive_has_token,TRUE,TRUE,TRUE
example,googledrive,drive_link,TRUE,TRUE,TRUE
example,googledrive,drive_ls,TRUE,TRUE,TRUE
example,googledrive,drive_mime_type,TRUE,TRUE,TRUE
example,googledrive,drive_mkdir,TRUE,TRUE,TRUE
example,googledrive,drive_mv,TRUE,TRUE,TRUE
example,googledrive,drive_publish,TRUE,TRUE,TRUE
example,googledrive,drive_put,TRUE,TRUE,TRUE
example,googledrive,drive_read_string,TRUE,TRUE,TRUE
example,googledrive,drive_rename,TRUE,TRUE,TRUE
example,googledrive,drive_reveal,TRUE,TRUE,TRUE
example,googledrive,drive_rm,TRUE,TRUE,TRUE
example,googledrive,drive_share,TRUE,TRUE,TRUE
example,googledrive,drive_token,TRUE,TRUE,TRUE
example,googledrive,drive_trash,TRUE,TRUE,TRUE
example,googledrive,drive_update,TRUE,TRUE,TRUE
example,googledrive,drive_upload,TRUE,TRUE,TRUE
example,googledrive,drive_user,TRUE,TRUE,TRUE
example,googledrive,expose,TRUE,TRUE,TRUE
example,googledrive,googledrive-configuration,TRUE,TRUE,TRUE
example,googledrive,request_generate,TRUE,TRUE,TRUE
example,googledrive,request_make,TRUE,TRUE,TRUE
example,googledrive,shared_drive_create,TRUE,TRUE,TRUE
example,googledrive,shared_drive_find,TRUE,TRUE,TRUE
example,googledrive,shared_drive_get,TRUE,TRUE,TRUE
example,googledrive,shared_drive_rm,TRUE,TRUE,TRUE
example,googledrive,shared_drive_update,TRUE,TRUE,TRUE
example,googledrive,shortcut_create,TRUE,TRUE,TRUE
example,googledrive,shortcut_resolve,TRUE,TRUE,TRUE
example,googlesheets,cell-specification,TRUE,TRUE,TRUE
example,googlesheets,example-sheets,TRUE,TRUE,TRUE
example,googlesheets,extract_key_from_url,TRUE,TRUE,TRUE
example,googlesheets,gd_token,TRUE,TRUE,TRUE
example,googlesheets,gd_user,TRUE,TRUE,TRUE
example,googlesheets,gs_add_row,TRUE,TRUE,TRUE
example,googlesheets,gs_auth,TRUE,TRUE,TRUE
example,googlesheets,gs_browse,TRUE,TRUE,TRUE
example,googlesheets,gs_copy,TRUE,TRUE,TRUE
example,googlesheets,gs_deauth,TRUE,TRUE,TRUE
example,googlesheets,gs_delete,TRUE,TRUE,TRUE
example,googlesheets,gs_download,TRUE,TRUE,TRUE
example,googlesheets,gs_edit_cells,TRUE,TRUE,TRUE
example,googlesheets,gs_grepdel,TRUE,TRUE,TRUE
example,googlesheets,gs_inspect,TRUE,TRUE,TRUE
example,googlesheets,gs_ls,TRUE,TRUE,TRUE
example,googlesheets,gs_new,TRUE,TRUE,TRUE
example,googlesheets,gs_perm_add,TRUE,TRUE,TRUE
example,googlesheets,gs_perm_delete,TRUE,TRUE,TRUE
example,googlesheets,gs_perm_edit,TRUE,TRUE,TRUE
example,googlesheets,gs_perm_ls,TRUE,TRUE,TRUE
example,googlesheets,gs_read,TRUE,TRUE,TRUE
example,googlesheets,gs_read_cellfeed,TRUE,TRUE,TRUE
example,googlesheets,gs_read_csv,TRUE,TRUE,TRUE
example,googlesheets,gs_read_listfeed,TRUE,TRUE,TRUE
example,googlesheets,gs_rename,TRUE,TRUE,TRUE
example,googlesheets,gs_reshape_cellfeed,TRUE,TRUE,TRUE
example,googlesheets,gs_simplify_cellfeed,TRUE,TRUE,TRUE
example,googlesheets,gs_upload,TRUE,TRUE,TRUE
example,googlesheets,gs_ws_delete,TRUE,TRUE,TRUE
example,googlesheets,gs_ws_ls,TRUE,TRUE,TRUE
example,googlesheets,gs_ws_new,TRUE,TRUE,TRUE
example,googlesheets,gs_ws_rename,TRUE,TRUE,TRUE
example,googlesheets,gs_ws_resize,TRUE,TRUE,TRUE
example,googlesheets,print.googlesheet,TRUE,TRUE,TRUE
example,googlesheets4,cell-specification,TRUE,TRUE,TRUE
example,googlesheets4,googlesheets4-configuration,TRUE,TRUE,TRUE
example,googlesheets4,gs4_auth,TRUE,TRUE,TRUE
example,googlesheets4,gs4_auth_configure,TRUE,TRUE,TRUE
example,googlesheets4,gs4_browse,TRUE,TRUE,TRUE
example,googlesheets4,gs4_create,TRUE,TRUE,TRUE
example,googlesheets4,gs4_deauth,TRUE,TRUE,TRUE
example,googlesheets4,gs4_endpoints,TRUE,TRUE,TRUE
example,googlesheets4,gs4_examples,TRUE,TRUE,TRUE
example,googlesheets4,gs4_find,TRUE,TRUE,TRUE
example,googlesheets4,gs4_fodder,TRUE,TRUE,TRUE
example,googlesheets4,gs4_formula,TRUE,TRUE,TRUE
example,googlesheets4,gs4_get,TRUE,TRUE,TRUE
example,googlesheets4,gs4_has_token,TRUE,TRUE,TRUE
example,googlesheets4,gs4_random,TRUE,FALSE,FALSE
example,googlesheets4,gs4_token,TRUE,TRUE,TRUE
example,googlesheets4,gs4_user,TRUE,TRUE,TRUE
example,googlesheets4,range_autofit,TRUE,TRUE,TRUE
example,googlesheets4,range_delete,TRUE,TRUE,TRUE
example,googlesheets4,range_flood,TRUE,TRUE,TRUE
example,googlesheets4,range_read,TRUE,TRUE,TRUE
example,googlesheets4,range_read_cells,TRUE,TRUE,TRUE
example,googlesheets4,range_speedread,TRUE,TRUE,TRUE
example,googlesheets4,range_write,TRUE,TRUE,TRUE
example,googlesheets4,request_generate,TRUE,TRUE,TRUE
example,googlesheets4,sheet_add,TRUE,TRUE,TRUE
example,googlesheets4,sheet_append,TRUE,TRUE,TRUE
example,googlesheets4,sheet_copy,TRUE,TRUE,TRUE
example,googlesheets4,sheet_delete,TRUE,TRUE,TRUE
example,googlesheets4,sheet_properties,TRUE,TRUE,TRUE
example,googlesheets4,sheet_relocate,TRUE,TRUE,TRUE
example,googlesheets4,sheet_rename,TRUE,TRUE,TRUE
example,googlesheets4,sheet_resize,TRUE,TRUE,TRUE
example,googlesheets4,sheet_write,TRUE,TRUE,TRUE
example,googlesheets4,sheets_id,TRUE,TRUE,TRUE
example,googlesheets4,spread_sheet,TRUE,TRUE,TRUE
example,googleway,access_result,TRUE,TRUE,TRUE
example,googleway,add_bicycling,TRUE,TRUE,TRUE
example,googleway,add_circles,TRUE,TRUE,TRUE
example,googleway,add_drawing,TRUE,TRUE,TRUE
example,googleway,add_fusion,TRUE,TRUE,TRUE
example,googleway,add_geojson,TRUE,TRUE,TRUE
example,googleway,add_heatmap,TRUE,TRUE,TRUE
example,googleway,add_kml,TRUE,TRUE,TRUE
example,googleway,add_markers,TRUE,TRUE,TRUE
example,googleway,add_overlay,TRUE,TRUE,TRUE
example,googleway,add_polygons,TRUE,TRUE,TRUE
example,googleway,add_polylines,TRUE,TRUE,TRUE
example,googleway,add_rectangles,TRUE,TRUE,TRUE
example,googleway,add_traffic,TRUE,TRUE,TRUE
example,googleway,add_transit,TRUE,TRUE,TRUE
example,googleway,decode_pl,TRUE,TRUE,TRUE
example,googleway,encode_pl,TRUE,TRUE,TRUE
example,googleway,google_charts,TRUE,TRUE,TRUE
example,googleway,google_directions,TRUE,TRUE,TRUE
example,googleway,google_distance,TRUE,TRUE,TRUE
example,googleway,google_elevation,TRUE,TRUE,TRUE
example,googleway,google_find_place,TRUE,TRUE,TRUE
example,googleway,google_geocode,TRUE,TRUE,TRUE
example,googleway,google_map,TRUE,TRUE,TRUE
example,googleway,google_map-shiny,TRUE,TRUE,TRUE
example,googleway,google_map_directions,TRUE,TRUE,TRUE
example,googleway,google_map_panorama,TRUE,TRUE,TRUE
example,googleway,google_map_search,TRUE,TRUE,TRUE
example,googleway,google_map_update,TRUE,TRUE,TRUE
example,googleway,google_map_url,TRUE,TRUE,TRUE
example,googleway,google_nearestRoads,TRUE,TRUE,TRUE
example,googleway,google_place_autocomplete,TRUE,TRUE,TRUE
example,googleway,google_place_details,TRUE,TRUE,TRUE
example,googleway,google_places,TRUE,TRUE,TRUE
example,googleway,google_reverse_geocode,TRUE,TRUE,TRUE
example,googleway,google_snapToRoads,TRUE,TRUE,TRUE
example,googleway,google_streetview,TRUE,TRUE,TRUE
example,googleway,google_timezone,TRUE,TRUE,TRUE
example,googleway,map_styles,TRUE,TRUE,TRUE
example,googleway,pipe,TRUE,TRUE,TRUE
example,googleway,set_key,TRUE,TRUE,TRUE
example,googleway,update_geojson,TRUE,TRUE,TRUE
example,googleway,update_heatmap,TRUE,TRUE,TRUE
example,googleway,update_polygons,TRUE,TRUE,TRUE
example,googleway,update_polylines,TRUE,TRUE,TRUE
example,gptk,SCGoptim,TRUE,TRUE,TRUE
example,gptk,cmpndKernParamInit,TRUE,TRUE,TRUE
example,gptk,cmpndNoiseParamInit,TRUE,TRUE,TRUE
example,gptk,expTransform,TRUE,TRUE,TRUE
example,gptk,gaussSamp,TRUE,TRUE,TRUE
example,gptk,gaussianNoiseOut,TRUE,TRUE,TRUE
example,gptk,gaussianNoiseParamInit,TRUE,TRUE,TRUE
example,gptk,gpBlockIndices,TRUE,TRUE,TRUE
example,gptk,gpComputeAlpha,TRUE,TRUE,TRUE
example,gptk,gpComputeM,TRUE,TRUE,TRUE
example,gptk,gpCovGrads,TRUE,TRUE,TRUE
example,gptk,gpCovGradsTest,TRUE,TRUE,TRUE
example,gptk,gpCreate,TRUE,TRUE,TRUE
example,gptk,gpDataIndices,TRUE,TRUE,TRUE
example,gptk,gpExpandParam,TRUE,TRUE,TRUE
example,gptk,gpExtractParam,TRUE,TRUE,TRUE
example,gptk,gpGradient,TRUE,TRUE,TRUE
example,gptk,gpLogLikeGradients,TRUE,TRUE,TRUE
example,gptk,gpLogLikelihood,TRUE,TRUE,TRUE
example,gptk,gpMeanFunctionGradient,TRUE,TRUE,TRUE
example,gptk,gpObjective,TRUE,TRUE,TRUE
example,gptk,gpOptimise,TRUE,TRUE,TRUE
example,gptk,gpOptions,TRUE,TRUE,TRUE
example,gptk,gpOut,TRUE,TRUE,TRUE
example,gptk,gpPosteriorMeanVar,TRUE,TRUE,TRUE
example,gptk,gpScaleBiasGradient,TRUE,TRUE,TRUE
example,gptk,gpTest,TRUE,TRUE,TRUE
example,gptk,gpUpdateAD,TRUE,TRUE,TRUE
example,gptk,gpUpdateKernels,TRUE,TRUE,TRUE
example,gptk,kernCompute,TRUE,TRUE,TRUE
example,gptk,kernCreate,TRUE,TRUE,TRUE
example,gptk,kernDiagGradient,TRUE,TRUE,TRUE
example,gptk,kernGradient,TRUE,TRUE,TRUE
example,gptk,kernParamInit,TRUE,TRUE,TRUE
example,gptk,kernTest,TRUE,TRUE,TRUE
example,gptk,modelOut,TRUE,TRUE,TRUE
example,gptk,modelOutputGrad,TRUE,TRUE,TRUE
example,gptk,multiKernParamInit,TRUE,TRUE,TRUE
example,gptk,noiseCreate,TRUE,TRUE,TRUE
example,gptk,noiseOut,TRUE,TRUE,TRUE
example,gptk,noiseParamInit,TRUE,TRUE,TRUE
example,gptk,optimiDefaultConstraint,TRUE,TRUE,TRUE
example,gptk,rbfKernDiagGradX,TRUE,TRUE,TRUE
example,gptk,rbfKernGradX,TRUE,TRUE,TRUE
example,gptk,rbfKernParamInit,TRUE,TRUE,TRUE
example,gptk,whiteKernDiagGradX,TRUE,TRUE,TRUE
example,gptk,whiteKernGradX,TRUE,TRUE,TRUE
example,gptk,whiteKernParamInit,TRUE,TRUE,TRUE
example,gptk,zeroAxes,TRUE,TRUE,TRUE
example,grImport2,readPicture,TRUE,TRUE,TRUE
example,graphicalVAR,graphicalVAR,TRUE,FALSE,FALSE
example,graphicalVAR,mlGraphicalVAR,TRUE,TRUE,TRUE
example,graphlayouts,annotate_circle,TRUE,TRUE,TRUE
example,graphlayouts,draw_circle,TRUE,TRUE,TRUE
example,graphlayouts,graph_manipulate,TRUE,TRUE,TRUE
example,graphlayouts,layout_backbone,TRUE,TRUE,TRUE
example,graphlayouts,layout_centrality,TRUE,TRUE,TRUE
example,graphlayouts,layout_dynamic,TRUE,FALSE,FALSE
example,graphlayouts,layout_focus,TRUE,FALSE,FALSE
example,graphlayouts,layout_manipulate,TRUE,TRUE,TRUE
example,graphlayouts,layout_multilevel,TRUE,TRUE,TRUE
example,graphlayouts,layout_pmds,TRUE,TRUE,TRUE
example,graphlayouts,layout_sparse_stress,TRUE,TRUE,TRUE
example,graphlayouts,layout_spectral,TRUE,TRUE,TRUE
example,graphlayouts,layout_stress,TRUE,TRUE,TRUE
example,graphon,cv.SBA,TRUE,TRUE,TRUE
example,graphon,est.LG,TRUE,TRUE,TRUE
example,graphon,est.SBA,TRUE,TRUE,TRUE
example,graphon,est.USVT,TRUE,TRUE,TRUE
example,graphon,est.completion,TRUE,TRUE,TRUE
example,graphon,est.nbdsmooth,TRUE,TRUE,TRUE
example,graphon,gmodel.ER,TRUE,TRUE,TRUE
example,graphon,gmodel.P,TRUE,TRUE,TRUE
example,graphon,gmodel.block,TRUE,TRUE,TRUE
example,graphon,gmodel.preset,TRUE,TRUE,TRUE
example,graphql,graphql,TRUE,TRUE,TRUE
example,grates,as_int_period,TRUE,TRUE,TRUE
example,grates,as_month,TRUE,TRUE,TRUE
example,grates,as_period,TRUE,TRUE,FALSE
example,grates,as_quarter,TRUE,TRUE,TRUE
example,grates,as_year,TRUE,TRUE,TRUE
example,grates,as_yearweek,TRUE,TRUE,TRUE
example,grates,int_period,TRUE,TRUE,TRUE
example,grates,is_grate,TRUE,TRUE,TRUE
example,grates,month,TRUE,TRUE,TRUE
example,grates,period,TRUE,TRUE,TRUE
example,grates,quarter,TRUE,TRUE,TRUE
example,grates,year,TRUE,TRUE,TRUE
example,grates,yearweek,TRUE,TRUE,TRUE
example,greta,as_data,TRUE,TRUE,TRUE
example,greta,calculate,TRUE,TRUE,TRUE
example,greta,distribution,TRUE,TRUE,TRUE
example,greta,distributions,TRUE,TRUE,TRUE
example,greta,extract-replace-combine,TRUE,TRUE,TRUE
example,greta,functions,TRUE,TRUE,TRUE
example,greta,greta,TRUE,TRUE,TRUE
example,greta,inference,TRUE,TRUE,TRUE
example,greta,joint,TRUE,TRUE,TRUE
example,greta,mixture,TRUE,TRUE,TRUE
example,greta,model,TRUE,TRUE,TRUE
example,greta,operators,TRUE,TRUE,TRUE
example,greta,optimisers,TRUE,TRUE,TRUE
example,greta,structures,TRUE,TRUE,TRUE
example,greta,transforms,TRUE,TRUE,TRUE
example,greta,variable,TRUE,TRUE,TRUE
example,greybox,ALaplace,TRUE,TRUE,TRUE
example,greybox,BCNormal,TRUE,FALSE,FALSE
example,greybox,FNormal,TRUE,TRUE,TRUE
example,greybox,InformationCriteria,TRUE,FALSE,FALSE
example,greybox,Laplace,TRUE,TRUE,TRUE
example,greybox,LogitNormal,TRUE,TRUE,TRUE
example,greybox,SDistribution,TRUE,TRUE,TRUE
example,greybox,TPLNormal,TRUE,TRUE,TRUE
example,greybox,actuals,TRUE,FALSE,FALSE
example,greybox,alm,TRUE,TRUE,TRUE
example,greybox,association,TRUE,TRUE,TRUE
example,greybox,coef.alm,TRUE,TRUE,TRUE
example,greybox,coefbootstrap,TRUE,FALSE,FALSE
example,greybox,cramer,TRUE,TRUE,TRUE
example,greybox,detectdst,TRUE,TRUE,TRUE
example,greybox,determination,TRUE,FALSE,FALSE
example,greybox,error-measures,TRUE,FALSE,FALSE
example,greybox,errorType,TRUE,TRUE,TRUE
example,greybox,gnorm,TRUE,TRUE,TRUE
example,greybox,graphmaker,TRUE,TRUE,TRUE
example,greybox,greybox,TRUE,TRUE,TRUE
example,greybox,hm,TRUE,FALSE,FALSE
example,greybox,isFunctions,TRUE,TRUE,TRUE
example,greybox,lmCombine,TRUE,FALSE,FALSE
example,greybox,lmDynamic,TRUE,FALSE,FALSE
example,greybox,mcor,TRUE,TRUE,TRUE
example,greybox,measures,TRUE,FALSE,FALSE
example,greybox,nparam,TRUE,TRUE,TRUE
example,greybox,outlierdummy,TRUE,TRUE,TRUE
example,greybox,pcor,TRUE,TRUE,TRUE
example,greybox,pinball,TRUE,TRUE,TRUE
example,greybox,plot.greybox,TRUE,TRUE,TRUE
example,greybox,pointIC,TRUE,FALSE,FALSE
example,greybox,pointLik,TRUE,FALSE,FALSE
example,greybox,polyprod,TRUE,FALSE,FALSE
example,greybox,predict.greybox,TRUE,FALSE,FALSE
example,greybox,rmcb,TRUE,FALSE,FALSE
example,greybox,ro,TRUE,TRUE,TRUE
example,greybox,sm,TRUE,FALSE,FALSE
example,greybox,spread,TRUE,TRUE,TRUE
example,greybox,stepwise,TRUE,FALSE,FALSE
example,greybox,tableplot,TRUE,TRUE,TRUE
example,greybox,temporaldummy,TRUE,TRUE,TRUE
example,greybox,xregExpander,TRUE,FALSE,FALSE
example,greybox,xregMultiplier,TRUE,FALSE,FALSE
example,greybox,xregTransformer,TRUE,FALSE,FALSE
example,grf,average_treatment_effect,TRUE,TRUE,TRUE
example,grf,best_linear_projection,TRUE,TRUE,TRUE
example,grf,boosted_regression_forest,TRUE,TRUE,TRUE
example,grf,causal_forest,TRUE,TRUE,TRUE
example,grf,causal_survival_forest,TRUE,TRUE,TRUE
example,grf,generate_causal_data,TRUE,TRUE,TRUE
example,grf,generate_causal_survival_data,TRUE,TRUE,TRUE
example,grf,get_forest_weights,TRUE,TRUE,TRUE
example,grf,get_leaf_node,TRUE,TRUE,TRUE
example,grf,get_tree,TRUE,TRUE,TRUE
example,grf,grf-package,TRUE,TRUE,TRUE
example,grf,instrumental_forest,TRUE,TRUE,TRUE
example,grf,ll_regression_forest,TRUE,TRUE,TRUE
example,grf,merge_forests,TRUE,TRUE,TRUE
example,grf,multi_arm_causal_forest,TRUE,TRUE,TRUE
example,grf,multi_regression_forest,TRUE,TRUE,TRUE
example,grf,plot.grf_tree,TRUE,TRUE,TRUE
example,grf,predict.boosted_regression_forest,TRUE,TRUE,TRUE
example,grf,predict.causal_forest,TRUE,TRUE,TRUE
example,grf,predict.causal_survival_forest,TRUE,TRUE,TRUE
example,grf,predict.instrumental_forest,TRUE,TRUE,TRUE
example,grf,predict.ll_regression_forest,TRUE,TRUE,TRUE
example,grf,predict.multi_arm_causal_forest,TRUE,TRUE,TRUE
example,grf,predict.multi_regression_forest,TRUE,TRUE,TRUE
example,grf,predict.probability_forest,TRUE,TRUE,TRUE
example,grf,predict.quantile_forest,TRUE,TRUE,TRUE
example,grf,predict.regression_forest,TRUE,TRUE,TRUE
example,grf,predict.survival_forest,TRUE,TRUE,TRUE
example,grf,probability_forest,TRUE,TRUE,TRUE
example,grf,quantile_forest,TRUE,TRUE,TRUE
example,grf,regression_forest,TRUE,TRUE,TRUE
example,grf,split_frequencies,TRUE,TRUE,TRUE
example,grf,survival_forest,TRUE,TRUE,TRUE
example,grf,test_calibration,TRUE,TRUE,TRUE
example,grf,variable_importance,TRUE,TRUE,TRUE
example,gridSVG,animUnit,TRUE,TRUE,TRUE
example,gridSVG,viewportCreate,TRUE,TRUE,TRUE
example,gridtext,richtext_grob,TRUE,TRUE,TRUE
example,gridtext,textbox_grob,TRUE,TRUE,TRUE
example,groupdata2,all_groups_identical,TRUE,TRUE,TRUE
example,groupdata2,balance,TRUE,FALSE,FALSE
example,groupdata2,differs_from_previous,TRUE,TRUE,TRUE
example,groupdata2,downsample,TRUE,FALSE,FALSE
example,groupdata2,find_missing_starts,TRUE,TRUE,TRUE
example,groupdata2,find_starts,TRUE,TRUE,TRUE
example,groupdata2,fold,TRUE,FALSE,FALSE
example,groupdata2,grapes-primes-grapes,TRUE,TRUE,TRUE
example,groupdata2,grapes-staircase-grapes,TRUE,TRUE,TRUE
example,groupdata2,group,TRUE,TRUE,TRUE
example,groupdata2,group_factor,TRUE,TRUE,TRUE
example,groupdata2,partition,TRUE,FALSE,FALSE
example,groupdata2,splt,TRUE,TRUE,TRUE
example,groupdata2,summarize_group_cols,TRUE,FALSE,FALSE
example,groupdata2,upsample,TRUE,FALSE,FALSE
example,grpreg,Birthwt,TRUE,TRUE,TRUE
example,grpreg,Lung,TRUE,TRUE,TRUE
example,grpreg,auc,TRUE,TRUE,TRUE
example,grpreg,cv-grpreg,TRUE,FALSE,FALSE
example,grpreg,gBridge,TRUE,TRUE,TRUE
example,grpreg,grpreg,TRUE,TRUE,TRUE
example,grpreg,grpreg-package,TRUE,TRUE,TRUE
example,grpreg,grpsurv,TRUE,TRUE,TRUE
example,grpreg,logLik-grpreg,TRUE,TRUE,TRUE
example,grpreg,plot-cv-grpreg,TRUE,TRUE,TRUE
example,grpreg,plot-grpreg,TRUE,TRUE,TRUE
example,grpreg,plot-grpsurv-func,TRUE,TRUE,TRUE
example,grpreg,predict,TRUE,FALSE,FALSE
example,grpreg,predict-grpsurv,TRUE,TRUE,TRUE
example,grpreg,select-grpreg,TRUE,TRUE,TRUE
example,grpreg,summary-cv-grpreg,TRUE,FALSE,FALSE
example,gsarima,arrep,TRUE,FALSE,FALSE
example,gsarima,garsim,TRUE,FALSE,FALSE
example,gsheet,construct_download_url,TRUE,TRUE,TRUE
example,gsheet,gsheet2tbl,TRUE,TRUE,TRUE
example,gsheet,gsheet2text,TRUE,TRUE,TRUE
example,gsrsb,cdBoundary,TRUE,TRUE,TRUE
example,gsrsb,genCorrMat,TRUE,TRUE,TRUE
example,gsrsb,initLocPeak,TRUE,TRUE,TRUE
example,gsrsb,ldInitLocPeak,TRUE,TRUE,TRUE
example,gsrsb,ldNominalSig,TRUE,TRUE,TRUE
example,gsrsb,ldSecondaryBoundary,TRUE,TRUE,TRUE
example,gsrsb,nominalSig,TRUE,TRUE,TRUE
example,gsrsb,primaryBoundaryVec,TRUE,TRUE,TRUE
example,gsrsb,psbTeXtable,TRUE,TRUE,TRUE
example,gsrsb,refinedBoundary,TRUE,TRUE,TRUE
example,gsrsb,secondaryBoundary,TRUE,TRUE,TRUE
example,gsrsb,secondaryBoundaryVec,TRUE,TRUE,TRUE
example,gsrsb,secondaryBoundaryVecLD,TRUE,TRUE,TRUE
example,gsrsb,secondaryBoundaryVecOrig,TRUE,TRUE,TRUE
example,gt,adjust_luminance,TRUE,TRUE,TRUE
example,gt,as_latex,TRUE,TRUE,TRUE
example,gt,as_raw_html,TRUE,TRUE,TRUE
example,gt,as_rtf,TRUE,TRUE,TRUE
example,gt,cell_borders,TRUE,TRUE,TRUE
example,gt,cell_fill,TRUE,TRUE,TRUE
example,gt,cell_text,TRUE,TRUE,TRUE
example,gt,cells_body,TRUE,TRUE,TRUE
example,gt,cells_column_labels,TRUE,TRUE,TRUE
example,gt,cells_column_spanners,TRUE,TRUE,TRUE
example,gt,cells_footnotes,TRUE,TRUE,TRUE
example,gt,cells_grand_summary,TRUE,TRUE,TRUE
example,gt,cells_row_groups,TRUE,TRUE,TRUE
example,gt,cells_source_notes,TRUE,TRUE,TRUE
example,gt,cells_stub,TRUE,TRUE,TRUE
example,gt,cells_stub_grand_summary,TRUE,TRUE,TRUE
example,gt,cells_stub_summary,TRUE,TRUE,TRUE
example,gt,cells_stubhead,TRUE,TRUE,TRUE
example,gt,cells_summary,TRUE,TRUE,TRUE
example,gt,cells_title,TRUE,TRUE,TRUE
example,gt,cols_align,TRUE,TRUE,TRUE
example,gt,cols_hide,TRUE,TRUE,TRUE
example,gt,cols_label,TRUE,TRUE,TRUE
example,gt,cols_merge,TRUE,TRUE,TRUE
